_id,activity,deviceID,emotion,latitude,longitude,eTimeStamp
-Lt-ihWaqqHaaTgfALlF,asearse,13,relajado,5.534583,-73.3532788,1573044026
-Lt-ii4dCM3Eu2IBBjZj,asearse,13,feliz,5.534583,-73.3532788,1573044029
-Lt-iikx2e4jm8lrTI7F,estudiar,13,aburrido,5.534583,-73.3532788,1573044031
-Lt14XbOFyiwDN-nrTZy,alimentar,13,calmado,5.5325224,-73.3640539,1573066779
-Lt14YM-77LhxeiM--NR,alimentar,13,satisfecho,5.5325224,-73.3640539,1573066782
-Lt14YpEX33uILNmAXa6,alimentar,13,alegre,5.5325224,-73.3640539,1573066784
-Lt14ZHzn8dM4VqoO7DC,alimentar,13,feliz,5.5325224,-73.3640539,1573066785
-Lt14_sioV_WvsbfJi3s,caminar,13,cansado,5.5325224,-73.3640539,1573066792
-Lt14aqL-mk716vXpLxN,caminar,13,neutral,5.5325224,-73.3640539,1573066796
-Lt14bIZaEU1TXoKhdO1,amigos,13,divertido,5.5325224,-73.3640539,1573066798
-Lt14buSbHaPr9WrxsSY,amigos,13,feliz,5.5325224,-73.3640539,1573066800
-Lt14cpyIXd0rUvsrf6P,estudiar,13,estresado,5.5325224,-73.3640539,1573066804
-Lt14deu0rkVTP0_wfOm,estudiar,13,enojado,5.5325224,-73.3640539,1573066807
-Lt14eHK8M7JaXJ51_SK,estudiar,13,cansado,5.5325224,-73.3640539,1573066810
-Lt14fPJ6B6wNUvZqRpd,estudiar,13,aburrido,5.5325224,-73.3640539,1573066815
-Lt14g8yjEKZqrev3NLZ,estudiar,13,asustado,5.5325224,-73.3640539,1573066818
-Lt14gvftAM8PWYDxY7X,leer,13,aburrido,5.5325224,-73.3640539,1573066821
-Lt14hUUSMIsmH7q89Jo,leer,13,cansado,5.5325224,-73.3640539,1573066823
-Lt14iES6S9hY3UHxw5p,leer,13,estresado,5.5325224,-73.3640539,1573066826
-Lt14jU2fU9UGEX2SoNG,esperar,13,aburrido,5.5325224,-73.3640539,1573066831
-Lt14llA8J_AClJuzGJT,esperar,13,cansado,5.5325224,-73.3640539,1573066841
-Lt2glhE9WnscIgrCcxS,alimentar,13,alegre,5.5528034,-73.3494551,1573093851
-Lt2gmIBxnh1mttfUhxN,alimentar,13,feliz,5.5528034,-73.3494551,1573093854
-Lt2gnZtH2DL1CLOFsDa,alimentar,13,contento,5.5528034,-73.3494551,1573093859
-Lt2go9P9AHTo7YvrNaW,alimentar,13,divertido,5.5528034,-73.3494551,1573093861
-Lt2gowGvBn0CkwV5x8U,amigos,13,divertido,5.5528034,-73.3494551,1573093864
-Lt2gpNBMoRztAdAEi61,amigos,13,feliz,5.5528034,-73.3494551,1573093866
-Lt2gq-c9u1E2lApiPl_,amigos,13,alegre,5.5528034,-73.3494551,1573093869
-Lt2gqn-5bqp4QYFlbyF,alimentar,13,divertido,5.5528034,-73.3494551,1573093872
-Lt2grEoMGrzmNYfXU7T,estudiar,13,divertido,5.5528034,-73.3494551,1573093874
-Lt2grzk7T_GHtkoV8ua,estudiar,13,estresado,5.5528034,-73.3494551,1573093877
-Lt2gseCZkJfbP3Oyfxp,estudiar,13,enojado,5.5528034,-73.3494551,1573093880
-Lt2gtPtjExFsJ2V5aTz,leer,13,estresado,5.5528034,-73.3494551,1573093883
-Lt2guSrBJ4R9YIWCNzx,leer,13,enojado,5.5528034,-73.3494551,1573093887
-Lt2gvmJj1gjdBS6gcKe,estudiar,13,cansado,5.5528034,-73.3494551,1573093892
-Lt2gwLPWdsomh2DyEc_,leer,13,cansado,5.5528034,-73.3494551,1573093895
-Lt2gzFl9jNR5wB9lSP-,casa,13,neutral,5.5528034,-73.3494551,1573093907
-Lt337jyqV9PJ6TP70vd,amigos,13,divertido,5.5345191,-73.3532987,1573099975
-Lt338PfQJpXz5ExewLp,amigos,13,feliz,5.5345191,-73.3532987,1573099978
-Lt3393QmW73zvgLXh-l,amigos,13,alegre,5.5345191,-73.3532987,1573099980
-Lt339t6vcgAKPNQytxU,estudiar,13,aburrido,5.5345191,-73.3532987,1573099984
-Lt33ATOYE537JsaUuRI,estudiar,13,cansado,5.5345191,-73.3532987,1573099986
-Lt33BS3qhogc_di1_Z-,estudiar,13,estresado,5.5345191,-73.3532987,1573099990
-Lt33C2vPMDMR_RKoR4X,casa,13,feliz,5.5345191,-73.3532987,1573099993
-Lt33D4BRSi5mMpbLDr5,alimentar,13,satisfecho,5.5345191,-73.3532987,1573099997
-Lt33DVaiH0XNl4AvSmD,alimentar,13,alegre,5.5345191,-73.3532987,1573099999
-Lt33EKHuVT_A_TUKfoD,pelicula,13,contento,5.5345191,-73.3532987,1573100002
-Lt33FrfLz088qaSogPI,dormir,13,calmado,5.5345191,-73.3532987,1573100008
-Lt33Gtvfb9S2EeV5-ZQ,dormir,13,relajado,5.5345191,-73.3532987,1573100012
-Lt4OP9pW7E1zPTUNTwf,dormir,13,calmado,5.534599,-73.3531668,1573122328
-Lt4OQ7VYUpSYUvo44Hs,dormir,13,relajado,5.534599,-73.3531668,1573122332
-Lt4OR9Zpz9J4B9DsHB6,estudiar,13,aburrido,5.534599,-73.3531668,1573122337
-Lt4OS8xEWifGXCV2-gO,estudiar,13,enojado,5.534599,-73.3531668,1573122341
-Lt4OUM8E-bP5JT7S2jr,limpiar,13,aburrido,5.534599,-73.3531668,1573122350
-Lt4cYQ_dW65fZgpXK14,alimentar,13,alegre,5.534599,-73.3531668,1573126299
-Lt4cZ8xJ7RNx1CSJEPg,alimentar,13,satisfecho,5.534599,-73.3531668,1573126301
-Lt4cZtzHeTACpwVeg3N,casa,13,alegre,5.534599,-73.3531668,1573126304
-Lt4ccd28xUgrsyer0BR,asearse,13,calmado,5.534599,-73.3531668,1573126320
-Lt4cdmsH8qCzsQb9nyM,asearse,13,alegre,5.534599,-73.3531668,1573126324
-Lt4celCiDTSASxAEwXY,asearse,13,relajado,5.534599,-73.3531668,1573126328
-Lt4ciGM40LXo29b2FAI,limpiar,13,neutral,5.534599,-73.3531668,1573126343
-Lt4ciwz0wzv7ufvYse1,estudiar,13,aburrido,5.534599,-73.3531668,1573126345
-Lt4ckmwt6zLk_v0tfjB,estudiar,13,asustado,5.534599,-73.3531668,1573126353
-Lt4iw-I1pZkMyGzKBJX,caminar,13,cansado,5.5318803,-73.3636855,1573127972
-Lt4iwrlrqqYbnddE06D,caminar,13,neutral,5.5318803,-73.3636855,1573127975
-Lt4j0EEUDWSnMKEziI-,esperar,13,relajado,5.5318803,-73.3636855,1573127993
-Lt4j1M0V1OmogMVwpd3,caminar,13,aburrido,5.5318803,-73.3636855,1573127998
-Lt4j2Nl-NjwmXHxpEv_,estudiar,13,asustado,5.5318803,-73.3636855,1573128002
-Lt91ktZaEB2ykmgZ5EJ,estudiar,13,cansado,5.5346664,-73.3531943,1573200278
-Lt91lxq7BIo1vfw_8vM,estudiar,13,aburrido,5.5346664,-73.3531943,1573200283
-Lt91mgZWc8YDjl8kHm8,estudiar,13,estresado,5.5346664,-73.3531943,1573200286
-Lt91o4zk9Iy0ybF45YT,estudiar,13,enojado,5.5346664,-73.3531943,1573200291
-Lt91p5UCkwxLE0mc8C8,dormir,13,calmado,5.5346664,-73.3531943,1573200295
-Lt91puSYuw8qOo8mw8Q,dormir,13,relajado,5.5346664,-73.3531943,1573200299
-Lt91qXbhLGSh46QpfE5,pelicula,13,divertido,5.5346664,-73.3531943,1573200301
-Lt9_3GMadGBI933pC9a,dormir,13,calmado,5.5345806,-73.353166,1573209270
-Lt9_459Q3UbROJ4MwR0,dormir,13,alegre,5.5345806,-73.353166,1573209274
-Lt9_50whBYCLNumGyrr,estudiar,13,aburrido,5.5345806,-73.353166,1573209278
-Lt9_7OnnY8IpKYmqPqt,casa,13,asustado,5.5345806,-73.353166,1573209287
-Lt9_8hrf4z4s2pYJsIx,estudiar,13,deprimido,5.5345806,-73.353166,1573209293
-Lt9uk4R5KaPrRBb0foU,alimentar,13,satisfecho,5.53567,-73.3636855,1573214955
-Lt9ukZsMb7prfwVrzFE,alimentar,13,alegre,5.53567,-73.3636855,1573214957
-Lt9uky07bpvUTtM0v6d,alimentar,13,feliz,5.53567,-73.3636855,1573214958
-Lt9unHlgSrUp7KdKqa_,asearse,13,calmado,5.53567,-73.3636855,1573214968
-Lt9uoIT9JY7i7YW99Ja,asearse,13,relajado,5.53567,-73.3636855,1573214972
-Lt9uxQm6DUGJzqjTbyp,caminar,13,cansado,5.53567,-73.3636855,1573215009
-Lt9uyZaxZWNTLVPZpXn,caminar,13,neutral,5.53567,-73.3636855,1573215014
-Lt9uzK9_epBjLUY8ujL,estudiar,13,aburrido,5.53567,-73.3636855,1573215017
-LtA50qUGg1Xg_qPAawd,estudiar,13,aburrido,5.5329059,-73.3636039,1573217911
-LtA5214oPyzkHlAodwS,pelicula,13,aburrido,5.5329059,-73.3636039,1573217916
-LtA53o6qkRMMvAjSz4W,estudiar,13,cansado,5.5329059,-73.3636039,1573217923
-LtA54fwrAUeWK-vpz2N,pelicula,13,cansado,5.5329059,-73.3636039,1573217926
-LtA57-9UwWMUehX2Q5Z,amigos,13,aburrido,5.5329059,-73.3636039,1573217936
-LtA5856JITst_i0v4aU,amigos,13,triste,5.5329059,-73.3636039,1573217940
-LtBNYpc0fLcrMca5MY3,alimentar,13,satisfecho,5.5327537,-73.3611065,1573239536
-LtBNZO2Kz8yFbuksLJw,alimentar,13,alegre,5.5327537,-73.3611065,1573239539
-LtBNZseARCpRGjqcm8V,alimentar,13,divertido,5.5327537,-73.3611065,1573239541
-LtBN_R5zGPiXnxh6wLI,amigos,13,divertido,5.5327537,-73.3611065,1573239543
-LtBN_t_893caP9gz6bn,amigos,13,feliz,5.5327537,-73.3611065,1573239545
-LtBNaM9_hJFn_XjU7Jc,estudiar,13,feliz,5.5327537,-73.3611065,1573239547
-LtBNcjuY-mIilhSM2Zh,estudiar,13,alegre,5.5327537,-73.3611065,1573239557
-LtBVjYSm6SlO0qPpk4h,pelicula,13,asustado,5.5325224,-73.3640539,1573241692
-LtBVsarV_6KCe6e0u_R,pelicula,13,triste,5.5325224,-73.3640539,1573241729
-LtBWAyEB_yN2BJ292Fw,pelicula,13,en pánico,5.5325224,-73.3640539,1573241808
-LtBWL0Aby8X3swkeXOO,pelicula,13,triste,5.5325224,-73.3640539,1573241849
-LtBWXCi7GJilogIY3qw,pelicula,13,deprimido,5.532635,-73.3634517,1573241899
-LtBWnGbxs5WYw1DKw33,pelicula,13,aburrido,5.532635,-73.3634517,1573241969
-LtBWvaJvD8LGdbk87yE,pelicula,13,neutral,5.532635,-73.3634517,1573242003
-LtBXIyLqh-rDJg69fWB,pelicula,13,asustado,5.532635,-73.3634517,1573242103
-LtBXbaHN45Kip363VKp,pelicula,13,triste,5.532635,-73.3634517,1573242183
-LtBXruLjnuhVZ2rREFj,pelicula,13,neutral,5.532635,-73.3634517,1573242250
-LtBYFrrMR1UGZouM4yH,pelicula,13,alegre,5.532635,-73.3634517,1573242352
-LtBYHqPC9m3m-a_H7i1,pelicula,13,divertido,5.532635,-73.3634517,1573242360
-LtBYX2or2pNheavna9e,pelicula,13,neutral,5.5326345,-73.3634299,1573242423
-LtBYtZBtciWuryIPwnk,pelicula,13,asustado,5.5326345,-73.3634299,1573242519
-LtBZBIRHAonPXV37TsS,pelicula,13,aburrido,5.5326345,-73.3634299,1573242596
-LtBZC4yyJfIwgPxauHH,pelicula,13,neutral,5.5326345,-73.3634299,1573242599
-LtBZaMhcnirwMIiPG0s,pelicula,13,alegre,5.5326345,-73.3634299,1573242703
-LtBZrDvSVX7m35S13sw,pelicula,13,enojado,5.5326345,-73.3634299,1573242772
-LtB_7euIdm9yynzY0sA,pelicula,13,neutral,5.5326345,-73.3634299,1573242843
-LtB_8NbFf1T2aEpQwEr,pelicula,13,aburrido,5.5326345,-73.3634299,1573242846
-LtB_bxr3XLDuRBBwH4J,pelicula,13,calmado,5.5326345,-73.3634299,1573242971
-LtB_iXXHVZ9N3jbKyDk,pelicula,13,neutral,5.5326345,-73.3634299,1573242998
-LtBa6EhpqDV_JT0ax7s,pelicula,13,alegre,5.5326345,-73.3634299,1573243099
-LtBa6zBXVHeYeKkJdr3,pelicula,13,contento,5.5326345,-73.3634299,1573243102
-LtBaPCyeb7eX9j1fzZf,pelicula,13,divertido,5.5326423,-73.3634219,1573243177
-LtBaQ26UhJEusqTqX1p,pelicula,13,feliz,5.5326423,-73.3634219,1573243180
-LtBaVjvXAq9dQiomU7r,pelicula,13,contento,5.5326423,-73.3634219,1573243204
-LtBaminFeMoUHxyuHu4,pelicula,13,enojado,5.5326423,-73.3634219,1573243277
-LtBavvWN-3r5VOfc5Zk,amigos,13,triste,5.5326423,-73.3634219,1573243315
-LtBax4sCst4vn5IgREB,pelicula,13,triste,5.5326423,-73.3634219,1573243320
-LtBb8wsppciwakE4CSN,pelicula,13,enojado,5.5326423,-73.3634219,1573243373
-LtBbUxvKFguXozdIDbA,pelicula,13,asustado,5.5326423,-73.3634219,1573243463
-LtBbikGySYuMqCJjDwa,pelicula,13,triste,5.5326423,-73.3634219,1573243523
-LtBbqrm6S0r0IhZ1WD6,pelicula,13,enojado,5.5326423,-73.3634219,1573243557
-LtBbrzo7SK9locdCaHS,pelicula,13,deprimido,5.5326423,-73.3634219,1573243561
-LtBc7PCzai2KmGDlOM8,pelicula,13,deprimido,5.5326423,-73.3634219,1573243628
-LtBc8cFIo1oAbMcfNSW,pelicula,13,triste,5.5326423,-73.3634219,1573243633
-LtBchc4k7w25_OQqdMV,pelicula,13,asustado,5.5326423,-73.3634219,1573243781
-LtBck2LotyTIrm2kenF,pelicula,13,en pánico,5.5326423,-73.3634219,1573243791
-LtBco6WI4sNX-oIZOmX,amigos,13,feliz,5.5326423,-73.3634219,1573243807
-LtBcoyamrZNYGvp4scs,pelicula,13,contento,5.5326423,-73.3634219,1573243811
-LtBd2nBm1x5KwbAxmmD,pelicula,13,alegre,5.5326423,-73.3634219,1573243872
-LtBdPWd2KHQ7UTSfLBJ,pelicula,13,contento,5.5326423,-73.3634219,1573243965
-LtBdehwVwMnp-PbODTd,pelicula,13,deprimido,5.5326423,-73.3634219,1573244031
-LtBdgfP6SXyHCPRp10n,pelicula,13,triste,5.5326423,-73.3634219,1573244039
-LtBe3-dZMMhmfmYUS0k,pelicula,13,divertido,5.5326423,-73.3634219,1573244135
-LtBe3i5F0i_C1nt-Ru_,pelicula,13,feliz,5.5326423,-73.3634219,1573244138
-LtBe66np55f289XH_cI,pelicula,13,alegre,5.5326423,-73.3634219,1573244147
-LtBegk-62H_7opIAorF,pelicula,13,asustado,5.5326423,-73.3634219,1573244302
-LtBehn1n-3W0yBJcBx2,pelicula,13,enojado,5.5326423,-73.3634219,1573244306
-LtBerMmTDXqJfKYqrXM,pelicula,13,triste,5.5326423,-73.3634219,1573244345
-LtBet0iOSoHpdDPJ6M7,pelicula,13,neutral,5.5326423,-73.3634219,1573244352
-LtBf9ChQaIKTRFjFJJO,pelicula,13,triste,5.5326423,-73.3634219,1573244422
-LtBfBuC3SAMXwjg06ce,pelicula,13,deprimido,5.5326423,-73.3634219,1573244433
-LtBfaSR4Q9dCfB5BkBQ,pelicula,13,divertido,5.5326423,-73.3634219,1573244538
-LtBfb7sON1YWEZZL3YR,pelicula,13,feliz,5.5326423,-73.3634219,1573244541
-LtBftDr5h7v-7BYGdbv,pelicula,13,alegre,5.5326423,-73.3634219,1573244615
-LtBg5-wU8DWWCoWPlJC,pelicula,13,divertido,5.5326423,-73.3634219,1573244667
-LtBg5ibmfhwrCKMrgUu,pelicula,13,contento,5.5326423,-73.3634219,1573244670
-LtBg6BNsMX8UMUnhHCJ,pelicula,13,feliz,5.5326423,-73.3634219,1573244672
-LtBg6lwgSHMRUI_2d7n,pelicula,13,alegre,5.5326423,-73.3634219,1573244674
-LtBgW-YstuZK7zACRl-,pelicula,13,asustado,5.5326423,-73.3634219,1573244778
-LtBgX1kVfSfNFJXn0X1,pelicula,13,en pánico,5.5326423,-73.3634219,1573244782
-LtBgdsaVsOQooNsQT-O,pelicula,13,neutral,5.5326423,-73.3634219,1573244814
-LtBgeos5yoDpp0v6Rtk,pelicula,13,aburrido,5.5326423,-73.3634219,1573244818
-LtBgtKOA7Wrwl3b3-FK,pelicula,13,calmado,5.5326423,-73.3634219,1573244877
-LtBh6d7m3g1fDitPr8H,pelicula,13,relajado,5.5326423,-73.3634219,1573244936
-LtBh7d_E5pP9Ty-TEPC,pelicula,13,neutral,5.5326423,-73.3634219,1573244940
-LtBhfP3IDEgh_U0Ox4G,pelicula,13,triste,5.5326423,-73.3634219,1573245082
-LtBhgEVr5JdtUv8myGe,pelicula,13,deprimido,5.5326423,-73.3634219,1573245086
-LtBhhEgqnytqw8dfeew,pelicula,13,enojado,5.5326423,-73.3634219,1573245090
-LtBhvTTtpTr2WkaI9KV,pelicula,13,triste,5.5326423,-73.3634219,1573245148
-LtIAV6wS0XsXCgCnX8d,casa,13,enojado,5.4963127,-73.3342096,1573310354
-LtIAW5j2osW8tdWHGU0,cita,13,enojado,5.4963127,-73.3342096,1573310358
-LtIAYWhjD-OPYKp1MoQ,limpiar,13,cansado,5.4963127,-73.3342096,1573310368
-LtIAZqkbelzBdOZK_Hv,limpiar,13,aburrido,5.4963127,-73.3342096,1573310373
-LtIAb41zj4USoXSAh5Y,casa,13,triste,5.4963127,-73.3342096,1573310382
-LtIAcCH89327i4daCYt,limpiar,13,triste,5.4963127,-73.3342096,1573310387
-LtIMkpn0QRNTMCwKAiO,alimentar,13,satisfecho,5.4963127,-73.3342096,1573313568
-LtIMlKEzKPRsvXpXAI8,alimentar,13,alegre,5.4963127,-73.3342096,1573313570
-LtIMm1vb6gndSxlwwFe,alimentar,13,feliz,5.4963127,-73.3342096,1573313573
-LtIMmxMsvjd8BEERBdd,cita,13,divertido,5.4963127,-73.3342096,1573313577
-LtIMo-xXCPky7uOuzvV,cita,13,feliz,5.4963127,-73.3342096,1573313581
-LtIMog0hT4riBzdpnK5,casa,13,divertido,5.4963127,-73.3342096,1573313584
-LtRPjEptDdAvtwd4LIu,caminar,13,cansado,5.3193048,-73.3931573,1573508543
-LtRPkQ64hZIJGJgJi-q,caminar,13,neutral,5.3193048,-73.3931573,1573508548
-LtRPlocbZXsp3-9XuEi,caminar,13,triste,5.3193048,-73.3931573,1573508554
-LtScHqILe4QR2QC9_uO,limpiar,13,cansado,5.3186375,-73.3961643,1573528884
-LtScJcI7ha5y5U91ngt,limpiar,13,aburrido,5.3186375,-73.3961643,1573528891
-LtScKRs0b0sxoVVEfFS,limpiar,13,divertido,5.3186375,-73.3961643,1573528894
-LtScM7AA0DbWZ7o-nMY,alimentar,13,satisfecho,5.3186375,-73.3961643,1573528901
-LtScMdpqY_Kb4d9G67k,alimentar,13,alegre,5.3186375,-73.3961643,1573528903
-LtScNhisbhY2WLJ0WYK,casa,13,neutral,5.3186375,-73.3961643,1573528908
-LtVaFppKtS--oVnZZFU,casa,13,deprimido,5.5326441,-73.3634288,1573578683
-LtVaGmzekGO0UtPYlqh,casa,13,triste,5.5326441,-73.3634288,1573578687
-LtVaHZJJEPBwiaswZA8,cita,13,aburrido,5.5326441,-73.3634288,1573578690
-LtVaIGii7sLgKciRRae,amigos,13,aburrido,5.5326441,-73.3634288,1573578693
-LtVaJJnHFRIUNHp34VJ,estudiar,13,aburrido,5.5326441,-73.3634288,1573578698
-LtVaKGr5yhevFY87KGB,estudiar,13,cansado,5.5326441,-73.3634288,1573578701
-LtVaLCc5OmOWZiCPvV8,alimentar,13,satisfecho,5.5326441,-73.3634288,1573578705
-LtVaLl6KyCkMusObXGa,alimentar,13,alegre,5.5326441,-73.3634288,1573578708
-LtXqyBUUfQLDrr9u-A9,estudiar,13,cansado,5.5345796,-73.3532447,1573616618
-LtXqz0cIaX7NOlRwaoz,estudiar,13,aburrido,5.5345796,-73.3532447,1573616621
-LtXqzoEiDyP-huz-CuJ,estudiar,13,estresado,5.5345796,-73.3532447,1573616625
-LtXr0-xNYfNtRBrLuwo,alimentar,13,satisfecho,5.5345796,-73.3532447,1573616629
-LtXr0dgiJaV5rpgVKPg,casa,13,feliz,5.5345796,-73.3532447,1573616632
-LtXr1O7EvX05aOpryt4,casa,13,alegre,5.5345796,-73.3532447,1573616635
-LtXvfS2yiSpng1sg7Uf,estudiar,13,cansado,5.534568,-73.3532493,1573617852
-LtXvg5Blhe1s6LiY5aj,leer,13,cansado,5.534568,-73.3532493,1573617854
-LtXvhdbyOgDkgxqpWE2,dormir,13,calmado,5.534568,-73.3532493,1573617861
-LtXvi_6rN1qXNLHJine,dormir,13,relajado,5.534568,-73.3532493,1573617865
-LtXvjIYX1k9121-B1Fk,cita,13,alegre,5.534568,-73.3532493,1573617868
-LtZJtnCwSpGX774CNxa,dormir,13,calmado,5.5345987,-73.353179,1573641241
-LtZJuy19tBF1KLraHB8,dormir,13,aburrido,5.5345987,-73.353179,1573641245
-LtZJxdzkbkTPTv2EtCh,estudiar,13,enojado,5.5345987,-73.353179,1573641256
-LtZYqYYnOgaIGFYyt7y,alimentar,13,satisfecho,5.5345987,-73.353179,1573645159
-LtZYqsK4eg9YpKCiEx8,alimentar,13,alegre,5.5345987,-73.353179,1573645161
-LtZYrIXBvaHaiSXoqOu,alimentar,13,feliz,5.5345987,-73.353179,1573645163
-LtZYsEZZLbkwYeEu0x6,limpiar,13,cansado,5.5345987,-73.353179,1573645167
-LtZYt0fYBCltGHAZoYU,limpiar,13,neutral,5.5345987,-73.353179,1573645170
-LtZYtk1MX5Q0-dOGBX6,asearse,13,calmado,5.5345987,-73.353179,1573645173
-LtZYuQx4nTB-E9lsivc,viajar,13,relajado,5.5345987,-73.353179,1573645176
-LtZYv8bRYS79dRoqiBN,asearse,13,relajado,5.5345987,-73.353179,1573645179
-LtZYw1jthyavLOWyDWl,viajar,13,alegre,5.5345987,-73.353179,1573645183
-LtZYwegSeCPEcrTUvGq,estudiar,13,aburrido,5.5345987,-73.353179,1573645185
-LtZdgqN9AsPkn71v33N,caminar,13,cansado,5.5324823,-73.3632505,1573646693
-LtZdhtu3WBdN6nws0K5,caminar,13,aburrido,5.5324823,-73.3632505,1573646697
-LtZdjCw-eadeebxCAa_,caminar,13,neutral,5.5324823,-73.3632505,1573646703
-LtZdlIJlWw8AjS0QC3h,estudiar,13,aburrido,5.5324823,-73.3632505,1573646711
-Ltdmm6QcO5tj4WbElx7,caminar,13,cansado,5.5328781,-73.3637275,1573732960
-LtdmouafmClK23Gs1cu,caminar,13,enojado,5.5328781,-73.3637275,1573732972
-LtdmpZJsL74RxuBFuKI,alimentar,13,satisfecho,5.5328781,-73.3637275,1573732975
-Ltdmq-Da6vEBa2IRJ_E,alimentar,13,alegre,5.5328781,-73.3637275,1573732976
-Ltdmu9OcsdDQRHXYOi8,asearse,13,relajado,5.5328781,-73.3637275,1573732993
-LtdmurWoBaNGHsP_sY6,asearse,13,calmado,5.5328781,-73.3637275,1573732996
-Ltdmvj8eAqw4ULr2kWX,viajar,13,alegre,5.5328781,-73.3637275,1573733000
-LtdmwRnX7WIpotzv07R,limpiar,13,neutral,5.5328781,-73.3637275,1573733003
-LtdmxLjpP3KCKSmPbiX,estudiar,13,asustado,5.5328781,-73.3637275,1573733006
-Ltdmy1tb2s9VdwP1zyF,estudiar,13,deprimido,5.5328781,-73.3637275,1573733009
-Ltdn--cYMEreJyGKTa6,estudiar,13,enojado,5.5328781,-73.3637275,1573733017
-Ltf5gwLYqwJ6Levu8nc,alimentar,13,satisfecho,5.5312274,-73.3607526,1573754949
-Ltf5hQMAVlGQbVxGDCm,alimentar,13,alegre,5.5312274,-73.3607526,1573754951
-Ltf5hrXE3bmJuxWas9J,alimentar,13,divertido,5.5312274,-73.3607526,1573754953
-Ltf5iXIzkE09_kUaEL0,amigos,13,contento,5.5312274,-73.3607526,1573754955
-Ltf5jr7FTlNNl5ArBmv,amigos,13,divertido,5.5312274,-73.3607526,1573754961
-Ltf5l-SC25K9fA9iA6g,estudiar,13,aburrido,5.5312274,-73.3607526,1573754966
-Ltf5l_y3vZXwebhPG89,estudiar,13,cansado,5.5312274,-73.3607526,1573754968
-LtfyzOcBxz1jOkQYpVW,estudiar,13,cansado,5.5327884,-73.3636783,1573769714
-Ltfz-0FE4TrfYUlkBvR,leer,13,cansado,5.5327884,-73.3636783,1573769717
-Ltfz-jv0VKzd25NZaHQ,estudiar,13,aburrido,5.5327884,-73.3636783,1573769720
-Ltfz0kNk6oatvdreFLz,amigos,13,cansado,5.5327884,-73.3636783,1573769724
-Ltfz1kZYSN6T-LsUhye,estudiar,13,estresado,5.5327884,-73.3636783,1573769728
-Ltfz2cahy_0OWh8jv2c,estudiar,13,enojado,5.5327884,-73.3636783,1573769732
-Ltfz3o5GRmKeEY-_ARS,amigos,13,neutral,5.5327884,-73.3636783,1573769736
-Ltfz56bLf9K3Ikr-HyD,casa,13,enojado,5.5327884,-73.3636783,1573769742
-Ltfz5nDHpPKaW5YSai5,casa,13,deprimido,5.5327884,-73.3636783,1573769745
-Ltfz6VqpCTHs8O4gjmm,casa,13,triste,5.5327884,-73.3636783,1573769747
-LtgD0DQFaGGuaxBIcE-,alimentar,13,satisfecho,5.534591,-73.3531959,1573773654
-LtgD0jBdVKzcifxVYSu,alimentar,13,feliz,5.534591,-73.3531959,1573773656
-LtgD1ZxGbxgGufUvHeT,caminar,13,cansado,5.534591,-73.3531959,1573773659
-LtgD2czMFQcwgMxQIFi,casa,13,divertido,5.534591,-73.3531959,1573773664
-LtgD3Xz_x3fspkFRn5P,casa,13,avergonzado,5.534591,-73.3531959,1573773667
-LtgD4Nj2Nw3G-FLLbny,casa,13,calmado,5.534591,-73.3531959,1573773671
-Ltgo9siJhI94HJl_a6D,alimentar,13,alegre,5.534591,-73.3531959,1573783656
-LtgoANHR0RU9UYGUmCD,amigos,13,divertido,5.534591,-73.3531959,1573783658
-LtgoBwJ5HSzivfzpIVF,alimentar,13,satisfecho,5.534591,-73.3531959,1573783654
-LtgoC-O8AQvIEj8D2a8,estudiar,13,cansado,5.534591,-73.3531959,1573783664
-LtgoD-px4CBEUOcpVQ9,estudiar,13,aburrido,5.534591,-73.3531959,1573783669
-LtgoDw4veq6qCBdV2c_,esperar,13,calmado,5.534591,-73.3531959,1573783672
-LtgoEoyJHMPgtoar00e,dormir,13,calmado,5.534591,-73.3531959,1573783676
-LtkEfawd5HjOpgEYaHs,estudiar,13,aburrido,5.5331982,-73.3639951,1573841199
-LtkEgHCSxymdiS09R0m,estudiar,13,estresado,5.5331982,-73.3639951,1573841201
-LtkEh278RHVf1LgUNGO,estudiar,13,enojado,5.5331982,-73.3639951,1573841205
-LtkEhd6EDF2fyzgUEar,estudiar,13,deprimido,5.5331982,-73.3639951,1573841207
-LtkEiSX47dj6fBP-80B,estudiar,13,triste,5.5331982,-73.3639951,1573841210
-LtkEjTUNWnP6u3TWtcb,casa,13,triste,5.5331982,-73.3639951,1573841215
-LtkReHlSk_CHh9zxZdA,alimentar,13,satisfecho,5.5311853,-73.3614749,1573844591
-LtkRfR0NIcotbaWTGGZ,alimentar,13,alegre,5.5311853,-73.3614749,1573844596
-LtkRfwr4DH-GkmQ8Tx3,alimentar,13,divertido,5.5311853,-73.3614749,1573844598
-LtkRicJhYzVHaq6dEMD,alimentar,13,divertido,5.5311853,-73.3614749,1573844609
-LtkRjrd9-KYwI2W8Pok,alimentar,13,asustado,5.5311853,-73.3614749,1573844614
-LtlMP0dtmEsgPACTkxO,estudiar,13,cansado,5.527943,-73.3585275,1573859991
-LtlMPmda--F5uw27pOD,estudiar,13,aburrido,5.527943,-73.3585275,1573859994
-LtlMQPI6v0Fl83TXVNf,amigos,13,divertido,5.527943,-73.3585275,1573859997
